,263,Oral Health,management of maxillofacial fractures,Intermaxillary Fixation,Intermaxillary Fixation,Intermaxillary Fixation,,,Secondary,Intermaxillary Fixation,,,,0,,,,,,,,,,,,,People 12+,"135,324",0.40%,,Total Population >5," 16,009,457 ",,,,100.00%,,,,100%,,,,,,,0,0,0,47.344824,47.344824,New Malawi estimate (2021),,,,,,,,,,,,0,60,30,15,0,0,0,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,264,Oral Health,management of maxillofacial fractures,Bone plating,Bone plating,Bone plating,,,Teritary,Bone plating,,,,0,,,,,,,,,,,,,Adults 18+,"109,606",0.40%,,Total Population 18+," 9,674,513 ",,,,100.00%,,,,100%,,,,,,,0,0,0,47.344824,47.344824,New Malawi estimate (2021),,,,,,,,,,,,0,90,0,100,0,0,0,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,265,Oral Health,management of maxillofacial fractures,Intraoseous wiring,Intraoseous wiring,Intraoseous wiring,,,Teritary,Intraoseous wiring,,,,0,,,,,,,,,,,,,Adults 18+,"109,606",0.40%,,Total Population 18+," 9,674,513 ",,,,100.00%,,,,100%,,,,,,,0,0,0,47.344824,47.344824,New Malawi estimate (2021),,,,,,,,,,,,0,90,0,100,0,0,0,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,266,Oral Health,management of dental alveolar fractures,Tooth splinting,Tooth splinting,Tooth splinting,,,Secondary,Tooth Splinting,,,,0,,,,,,,,,,,,,People 4+,"187,996",0.40%,,Total Population >5," 16,009,457 ",,,,100.00%,,,,100%,,,,,,,0,0,0,47.390052,47.390052,New Malawi estimate (2021),,,,,,,,,,,,0,90,0,100,0,0,0,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,267,Oral Health,management of cyst of the jaws,Enucleation and marsupulization of dental cysts,Enucleation and marsupulization of dental cysts,Enucleation and marsupulization of dental cysts,,,Teritary,Enucleation and marsupulization of dental cysts,,,,0,,,,,,,,,,,,,Total population,"211,151",0.40%,,Total Population >5," 16,009,457 ",,,,100.00%,,,,100%,,,,,,,0,0,0,0.167208,0.167208,New Malawi estimate (2021),,,,,,,,,,,,0,90,0,100,0,0,0,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,268,Oral Health,management of facial tumours,Excision and incisional biopsy of dental tumors,Excision and incisional biopsy of dental tumors,Excision and incisional biopsy of dental tumors,,,Teritary,Excision and incisional biopsy of dental tumors,,,,0,,,,,,,,,,,,,Total population,"211,151",0.40%,,Total Population >5," 16,009,457 ",,,,100.00%,,,,100%,,,,,,,0,0,0,0.12198,0.12198,New Malawi estimate (2021),,,,,,,,,,,,0,90,0,100,0,0,0,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,269,Oral Health,management of facial infections,Incision and drainage of dental abscess,Incision and drainage of dental abscess,Incision and drainage of dental abscess,,,Secondary,Incision and drainage of dental abscess,,,,0,,,,,,,,,,,,,Total population,"211,151",0.40%,,Total Population >5," 16,009,457 ",,,,100.00%,,,,100%,,,,,,,0,0,0,1.842516,1.842516,New Malawi estimate (2021),,,,,,,,,,,,0,90,0,100,0,0,0,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,Oral Health,management of edentulousness,Denture,Denture,Denture,,,Teritary,Denture,,,,0,,,,,,,,,,,,,Adults 18+,"109,606",0.00%,,Total Population 18+," 9,674,513 ",,,,100.00%,,,,100%,,,,,,,0,0,0,4.20504,4.20504,New Malawi estimate (2021),,,,,,,,,,,,0,54,0,18,0,0,0.8,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,271,Oral Health,management of edentulousness,Tooth implants,Tooth implants,Tooth implants,,,Teritary,Tooth Implants,,,,0,,,,,,,,,,,,,Adults 18+,"109,606",0.00%,,Total Population 18+," 9,674,513 ",,,,100.00%,,,,100%,,,,,,,0,0,0,0.031524,0.031524,New Malawi estimate (2021),,,,,,,,,,,,0,90,0,100,0,0,0,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,272,Oral Health,management of edentulousness,Tooth crown and bridge,Tooth crown and bridge,Tooth crown and bridge,,,Teritary,Tooth crown and bridge,,,,0,,,,,,,,,,,,,Adults 18+,"109,606",0.00%,,Total Population 18+," 9,674,513 ",,,,100.00%,,,,100%,,,,,,,0,0,0,24.335352,24.335352,New Malawi estimate (2021),,,,,,,,,,,,0,54,0,18,0,0,0.8,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,273,Oral Health,management of maloclusion,Orthodontic appliances,Orthodontic appliances,Orthodontic appliances,,,Teritary,Orthodontic appliances,,,,0,,,,,,,,,,,,,Adults 18+,"109,606",0.00%,,Total Population 18+," 9,674,513 ",,,,100.00%,,,,100%,,,,,,,0,0,0,6.882012,6.882012,New Malawi estimate (2021),,,,,,,,,,,,0,54,0,18,0,0,0.8,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,274,Oral Health,management of maloclusion,fixed orthodontic Appiance,Orthodontic appliances,fixed orthodontic Appiance,,,Teritary,Orthodontic appliances,,,,0,,,,,,,,,,,,,Adults 18+,"109,606",0.00%,,Total Population 18+," 9,674,513 ",,,,100.00%,,,,100%,,,,,,,0,0,0,0,0,New Malawi estimate (2021),,,,,,,,,,,,0,54,0,18,0,0,0.8,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,275,Oral Health,prevention of dental caries,Topical tooth fluoride application,Topical tooth fluoride application,Topical tooth fluoride application,,,Community/Primary,Topical tooth fluoride application,,,,0,,,,,,,,,,,,,,,,,Total Population >5," 16,009,457 ",,,,,,,,,,,,,,,0,0,0,0.090456,0.090456,New Malawi estimate (2021),,,,,,,,,,,,0,30,30,15,0,0,0,0,0,0,No,Incomplete,Incomplete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,276,Respiratory disease including COVID-19,Screening and Diagnosis,Pulse oximetry,Pulse oximetry,Pulse oximetry for pneumonia among children,,,Community/Primary/Secondary/Tertiary,,"This intervention is on top of pneumoia diagnosis, i.e. if pneumonia diagnosis is not included in the package, the data for this intervention does not hold",,,,Pulse oximetry with integrated management of childhood illness,,,,,,,,,,,,,,,,Total Population," 16,009,457 ",,,,,,,,,,,,,,,,,,0.323544,0.323544,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,remove - equipment-based intervention,2015-01-02313-09,Pulse oximetry with integrated management of childhood illness,Pulse oximetry in addition to World Health Organization (WHO) guidelines for integrated management of childhood illness (IMCI) to diagnose pneumonia cases as severe or non-severe,,Other,Uganda,11.73,13.03181716,0,0,0,0,0,0,0,0,Floyd,2015,United States,2013,Evaluating the impact of pulse oximetry on childhood pneumonia mortality in resource-poor settings,,,,,,,,,
,277,Respiratory disease including COVID-19,Screening and Diagnosis,PFT,PFT,PFT,,,Community/Primary/Secondary/Tertiary,,,,,,,,,,,,,,,,,,,,,,Total Population with asthma symptoms,,,,,,,,,,,,,,,,,,,0.323544,0.323544,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,278,Respiratory disease including COVID-19,Screening and Diagnosis,Xray,Xray,Xray,,,Secondary/Tertiary,,,,,,,,,,,,,,,,,,,,,,Total Population with asthma symptoms,,,,,,,,,,,,,,,,,,,0.323544,0.323544,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,279,Respiratory disease including COVID-19,Treatment,Asthma,Asthma: Inhaled short acting beta agonist for intermittent asthma,Asthma: Inhaled short acting beta agonist for intermittent asthma,,Over 5 Outpatient visit,Primary/Secondary,Asthma: Inhaled short acting beta agonist for intermittent asthma,,Uganda,Stanciole (2012); BMJ,per capita,Inhaled bronchodilator,None,0.000058,0.749047,Int $ (2005),0.000058,0.749047,0.001505398,9.965511572,6619.851,Yes,2005 Int$,People with asthma,,,16.00%,Total Population x prevalence asthma," 18,898,441 ",3.90%,https://thorax.bmj.com/content/62/9/758,737039.199,,36.00%,50%,NCD unit,50%,0,0,18.01813792,18.01813792,,,18.01813792,,18.01813792,54.552,54.552,New Malawi estimate (2021),1.238950168,9.034712305,1.849883622,13.86759714,18.16322923,0.457252627,2.5480796,6.049689834,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
,280,Respiratory disease including COVID-19,Treatment,COPD,COPD - Inhaled salbutamol,COPD - Inhaled salbutamol,,Over 5 Outpatient visit,Primary/Secondary,COPD - Inhaled salbutamol,,Uganda,Stanciole (2012); BMJ,per capita,Inhaled bronchodilator,None,0.000058,0.749047,Int $ (2005),0.000058,0.749047,0.00124916,8.269254283,6619.851,Yes,2005 Int$,People living with COPD,,,100.00%,Total Population x prevalence COPD," 18,898,441 ",4.70%,https://pubmed.ncbi.nlm.nih.gov/30141966/,888226.727,,11.00%,50%,NCD unit,50%,0,0,18.01813792,18.01813792,,,18.01813792,,18.01813792,54.552,54.552,New Malawi estimate (2021),1.238950168,9.034712305,1.849883622,13.86759714,18.16322923,0.457252627,2.5480796,6.049689834,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
,281,Respiratory disease including COVID-19,Treatment,Asthma/COPD exacerbation ,Asthma/COPD exacerbation ,Asthma/COPD exacerbation ,,,Secondary,,,,,,,,,,,,,,,,,,,,,,People living asthma/COPD x incidence exacerbation,,,,,,,90%,Severity,90%,,,,,,,,,,10.61952,10.61952,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,282,Respiratory disease including COVID-19,Treatment,Asthma/COPD exacerbation ,COPD - influenza vaccine,COPD - influenza vaccine,,Over 5 Outpatient visit,,COPD - influenza vaccine,,Uganda,Stanciole (2012); BMJ,per capita,Prevention and treatment of exacerbations through influenza vaccine,None,0.000004,0.048631,Int $ (2005),0.000004,0.048631,8.6149E-05,0.536872098,6231.899,Yes,2005 Int$,,,,,People living with COPD," 888,226 ",100.00%,per above,888226,,,50%,NCD unit,50%,,,,,,,0,,0,10.61952,10.61952,New Malawi estimate (2021),1.238950168,9.034712305,1.849883622,13.86759714,18.16322923,0.457252627,2.5480796,6.049689834,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
,283,Respiratory disease including COVID-19,Treatment,Asthma/COPD severe exacerbation ,COPD - treatment of severe exacerbations,COPD - treatment of severe exacerbations,,Over 5 Outpatient visit,,COPD - treatment of severe exacerbations,,Uganda,Stanciole (2012); BMJ,per capita,Treatment of severe exacerbations,None,0.000007,0.117325,Int $ (2005),0.000007,0.117325,0.00125634,10.79361567,8591.316,Yes,2005 Int$,People living with COPD,,,12.00%,People living with COPD," 888,226 ",12.00%,Estimated,106587.12,,5.00%,90%,Severity,90%,0,0,0.437002797,0.437002797,,,0.437002797,,0.437002797,7.526892,7.526892,New Malawi estimate (2021),1.238950168,9.034712305,1.849883622,13.86759714,18.16322923,0.457252627,2.5480796,6.049689834,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
,284,Respiratory disease including COVID-19,Treatment,Asthma/COPD severe exacerbation ,COPD - oxygen therapy and drugs,COPD - oxygen therapy and drugs,Severe/moderate COVID-19 disease treatment,Inpatient Admissions (Ongoing Monitoring),,COPD - oxygen therapy and drugs,,Uganda,Stanciole (2012); BMJ,per capita,Oxygen therapy + drugs,None,0.00001,0.376521,Int $ (2005),0.00001,0.376521,0.001794772,34.63901954,19299.958,Yes,2005 Int$,People living with COPD,,,12.00%,People living with COPD," 888,226 ",12.00%,Estimated,106587.12,,5.00%,90%,Severity,90%,0,0,43.22558018,43.22558018,,,43.22558018,,43.22558018,18.419808,18.419808,New Malawi estimate (2021),3.415304021,7.390547654,10.58460448,18.49074541,2.959718983,0.592159643,2.440657709,1.92840814,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
,285,Respiratory disease including COVID-19,Screening and Diagnosis for Pneumonia/COVID-19,Screening and diagnosis,Screening and diagnosis,Screening and diagnosis,,,Community/Primary/Secondary/Tertiary,,,,,,,,,,,,,,,,,,,,,,Total Population," 18,898,441 ",10000%,,1889844100,,,50%,,50%,,,,,,,,,,Not available,,N/A,,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Complete,Incomplete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,286,Respiratory disease including COVID-19,Screening and Diagnosis for Pneumonia/COVID-19,Laboratory,Laboratory,Laboratory,,,Secondary/Tertiary,,,,,,,,,,,,,,,,,,,,,,Total Population x pneumonia/COVID incidence (est 0.32%)," 6,186,500 ",100%,,6186500,,,50%,,50%,,,,,,,,,,Not available,,N/A,,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Complete,Incomplete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,287,Respiratory disease including COVID-19,Screening and Diagnosis for Pneumonia/COVID-19,Xray,Xray,Xray,,,Secondary/Tertiary,,,,,,,,,,,,,,,,,,,,,,Total Population x pneumonia/COVID incidence (est 0.32%)," 6,186,500 ",100%,,6186500,,,50%,,50%,,,,,,,,,,0.323544,0.323544,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Complete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,Respiratory disease including COVID-19,Treatment,Pneumonia ,Pneumonia ,Pneumonia ,,,,,,,,,,,,,,,,,,,,,,,,,Total Population x pneumonia incidence," 450,000 ",100%,,450000,,,90%,Severity,90%,,,,,,,,,,7.118148,7.118148,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Complete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,289,Respiratory disease including COVID-19,Treatment,Severe/moderate COVID-19 disease treatment,Severe/moderate COVID-19 disease treatment,Severe/moderate COVID-19 disease treatment,,,,,,,,,,,,,,,,,,,,,,,,,Total Population x hospitalization COVID (0.0238%)," 450,000 ",100%,,450000,,,90%,Severity,90%,,,,,,,,,,18.419808,18.419808,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Complete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290,Respiratory disease including COVID-19,Treatment,Asthma,Asthma: Low dose inhaled beclometasone + SABA,Asthma: Low dose inhaled beclometasone + SABA,,Over 5 Outpatient visit,,Asthma: Low dose inhaled beclometasone + SABA,,Uganda,Stanciole (2012); BMJ,per capita,Low dose inhaled corticosteroids + long acting beta agonists,None,0.000045,0.245346,Int $ (2005),0.000045,0.245346,0.003946822,11.03014278,2794.690,Yes,2005 Int$,People with asthma,,,32.00%,People living with asthma," 727,039 ",30.00%,https://pubmed.ncbi.nlm.nih.gov/33479040/#&gid=article-figures&pid=figure-3-uid-2,218111.7,,36.00%,50%,NCD unit,50%,0,0,48.81277363,48.81277363,,,48.81277363,,48.81277363,Not available,48.81277363,Uganda estimate (2020),1.238950168,9.034712305,1.849883622,13.86759714,18.16322923,0.457252627,2.5480796,6.049689834,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
,291,Respiratory disease including COVID-19,Treatment,Asthma,Asthma: Low dose inhaled beclometasone,Asthma: Low dose inhaled beclometasone,,Over 5 Outpatient visit,,Asthma: Low dose inhaled beclometasone,,Uganda,Stanciole (2012); BMJ,per capita,Low dose inhaled corticosteroids,None,0.000025,0.066982,Int $ (2005),0.000025,0.066982,0.002162929,2.970485948,1373.363,Yes,2005 Int$,People with asthma,,,32.00%,People living with asthma," 737,039 ",30.00%,https://pubmed.ncbi.nlm.nih.gov/33479040/#&gid=article-figures&pid=figure-3-uid-2,221111.7,,36.00%,50%,NCD unit,50%,,,,,,,0,,0,Not available,0,Uganda estimate (2020),1.238950168,9.034712305,1.849883622,13.86759714,18.16322923,0.457252627,2.5480796,6.049689834,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
,292,"Eye, Ear and Skin",NA,Scabies ,Scabies and other skin diseases,Scabies ,,,,Scabies and other skin diseases,,Zimbabwe,Hansen (2008); Cost Eff Resour Alloc,0,Scabies treatment as an outpatient,None,,,,0,,0,,,,,Total population,"179,478",4.50%,4.50%,Total population," 18,898,441 ",4%,GBD,755937.64,89.00%,89.00%,90%,Severity/discomfort,89%,4.07402644,4.07402644,4.07402644,4.07402644,,,4.07402644,4.07402644,4.07402644,1.31166,1.31166,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,remove - CE evidence not appropriate,2008-01-01767-62,Scabies treatment as an outpatient,Scabies treatment as an outpatient,,None,Zimbabwe,1074,5.372219747,0,0,0,0,0,0,0,0,Hansen,2008,Zimbabwe,1997,Setting priorities for the health care sector in Zimbabwe using cost-effectiveness analysis and estimates of the burden of disease,,,,,,,,,
,293,"Eye, Ear and Skin",NA,Other skind conditions?,Other skind conditions? TO ADD,Other skin conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not available,,N/A,,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,294,Tuberculosis,Testing and Diagnostics,IGRA/Skin Test,IGRA/Skin Test,IGRA/Skin Test,,,Secondary,,,,,,,,,,,,,,,,,,,,,,Suspected TB cases," 650,000 ",100%,NTP estimates,650000,,,100%,NTP,100%,,,,,,,,,,0.531768,0.531768,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Complete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,295,Tuberculosis,Testing and Diagnostics,HTS for TB patients (add into HTS testing),HIV Testing Services,HTS for TB patients (add into HTS testing),,,Primary,HIV Testing Services,Duplicate of HIV testing services,"Afr-E region (Botswana, Burundi, Central African Republic, Congo, Côte d'Ivoire, Democratic Republic Of The Congo, Eritrea, Ethiopi
Mozambique, Namibia, Rwanda, South Africa, Swaziland, Uganda, United Republic of Tanzania, Zambia, Zimbabwe )",Hogan et al. (2005),per capita,Voluntary counselling and testing (95%) - Performed in primary care clinics for anyone requesting the services; includes training of health workers; based on rapid test; number of tests over five year period assumed to be twice average annual prevalence,Nothing,0.008848567,0.718503637,Int $ (2000),0.008848567,0.718503637,6.441122055,236.8614603,36.773,Yes,2000 Int$,Direct entry,"44,285",100.00%,100.00%,TB cases," 26,280 ",100%,"based on 2019 TB incidence, https://extranet.who.int/tme/generateCSV.asp?ds=estimates",26280,100.00%,75.00%,100%,DHA,100%,0,0,0,0,14.38800924,from Malawi HBP,14.38800924,14.3880092,14.3880092,7.824,7.824,New Malawi estimate (2021),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,NA,NA,NA,NA,NA,remove - CE evidence is only for HTS for HIV patients not TB cases,,,,,Nothing,,,,,,,,,,,,,,,,,,,,,,,,,
